-52.8333	-66.1667	858.00
-52.9167	-66.1667	859.00
-52.9167	-66.0833	860.00
-53.0000	-66.0833	861.00
-53.0000	-66.0000	862.00
-53.0833	-66.0000	863.00
-53.1667	-66.0000	864.00
-53.1667	-65.9167	865.00
-53.2500	-65.9167	866.00
-53.2500	-65.8333	867.00
-53.2500	-65.7500	868.00
-53.3333	-65.7500	869.00
-53.3333	-65.6667	870.00
-53.4167	-65.6667	871.00
-53.4167	-65.5833	872.00
-53.5000	-65.5833	873.00
-53.5000	-65.5000	874.00
-53.5833	-65.5000	875.00
-53.5833	-65.4167	876.00
-53.6667	-65.4167	877.00
-53.6667	-65.3333	878.00
-53.7500	-65.3333	879.00
-53.8333	-65.3333	880.00
-53.8333	-65.2500	881.00
-53.9167	-65.2500	882.00
-54.0000	-65.2500	883.00
-53.9167	-65.1667	884.00
-54.0000	-65.1667	885.00
-54.0833	-65.1667	886.00
-54.1667	-65.1667	887.00
-53.9167	-65.0833	888.00
-54.0000	-65.0833	889.00
-54.0833	-65.0833	890.00
-53.9167	-65.0000	891.00
-54.0000	-65.0000	892.00
